eventID,institutionCode,ownerInstitutionCode,datasetName,rightsHolder,language,license,datasetID,eventDate,year,eventDate 2,month,day,eventRemarks,samplingProtocol,habitat,dynamicProperties,recordedBy,locationID,continent,verbatimLongitude,verbatimLatitude,verbatimCoordinateSystem,waterBody,municipality,countryCode,decimalLongitude,decimalLatitude,geodeticDatum,coordinateUncertaintyInMeters
BEVL_VMM_357900:21082477,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2002-05-23,2002,05_23,5,23,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Bk:Small stream;Sediment,"{""Substrate condition"":""Solid waste,Plastics"",""Water surface"":""Floating waste"",""Water column"":""Methane production,Sphaerotilus"",""Pollution"":""Domestic discharges,Industrial discharges"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Saskia Scheers,BEVL_VMM_357900,Europe,154083,182125,Belgian Lambert 72,Scheldt river basin;TANGEBEEK;BEVL_WLC_L107_413,Zemst,BE,4.42686,50.94939,WGS84,30
BEVL_VMM_354000:21082478,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2002-05-23,2002,05_23,5,23,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Sediment,"{""Substrate composition"":""Concrete"",""Substrate condition"":""Oily substances"",""Water surface"":""Oil,Floating waste"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""stagnant"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",Philippe Michiels;Saskia Scheers,BEVL_VMM_354000,Europe,152864,177304,Belgian Lambert 72,,Brussel,BE,4.40947,50.90606,WGS84,30
BEVL_VMM_352500:21082479,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2002-05-23,2002,05_23,5,23,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Rg:Large river;Sediment,"{""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""stagnant"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe Michiels;Peggy De Roover,BEVL_VMM_352500,Europe,151490,185400,Belgian Lambert 72,Scheldt river basin;ZEEKANAAL BRUSSEL-SCHELDE;BEVL11_181,Grimbergen,BE,4.38997,50.97885,WGS84,30
BEVL_VMM_345200:21082480,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2002-05-23,2002,05_23,5,23,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Silt"",""Substrate condition"":""Oily substances,Plastics"",""Water surface"":""Oil,Floating waste"",""Water column"":""No visual pollution"",""Pollution"":""Domestic discharges,Industrial discharges"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",Philippe Michiels;Peggy De Roover,BEVL_VMM_345200,Europe,154880,181495,Belgian Lambert 72,Scheldt river basin;ZENNE II;BEVL05_93,Vilvoorde,BE,4.43819,50.94372,WGS84,30
BEVL_VMM_181600:21089270,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1997-04-12,1997,04_12,4,12,,Grab or Core sampler,BgK:Large stream Kempen;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_181600,Europe,158824,211765,Belgian Lambert 72,Scheldt river basin;GROOT SCHIJN;BEVL17_29,Antwerpen,BE,4.49504,51.21577,WGS84,30
BEVL_VMM_182200:21089272,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1997-03-12,1997,03_12,3,12,,Grab or Core sampler,BkK:Small stream Kempen;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_182200,Europe,163557,212400,Belgian Lambert 72,Scheldt river basin;GROOT SCHIJN L1;BEVL_WLC_L111_1060,Ranst,BE,4.56281,51.22138,WGS84,30
BEVL_VMM_202000:21089274,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1997-02-12,1997,02_12,2,12,,Grab or Core sampler,Bg:Large stream;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_202000,Europe,147711,202284,Belgian Lambert 72,Scheldt river basin;BENEDENVLIET;BEVL05_28,Schelle,BE,4.33606,51.13061,WGS84,30
BEVL_VMM_61000:21089276,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1998-05-14,1998,05_14,5,14,,Grab or Core sampler,BkK:Small stream Kempen;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_61000,Europe,157819,238984,Belgian Lambert 72,Meuse river basin;KLEINE A - WILDERTSE BEEK;BEVL_WLC_L111_1102,Essen,BE,4.48125,51.46043,WGS84,30
BEVL_VMM_718000:21089278,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1997-10-15,1997,10_15,10,15,,Grab or Core sampler,Bg:Large stream;Sediment,"{""Substrate composition"":""Sand"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural"",""Pool-riffle"":""absent"",""Sinuosity"":""weak""}",,BEVL_VMM_718000,Europe,106872,173766,Belgian Lambert 72,Scheldt river basin;ZWALM;BEVL11_63,Zwalm,BE,3.75602,50.87267,WGS84,30
BEVL_VMM_190100:21089280,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1997-05-15,1997,05_15,5,15,,Grab or Core sampler,BkK:Small stream Kempen;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural"",""Pool-riffle"":""absent"",""Sinuosity"":""weak""}",,BEVL_VMM_190100,Europe,165019,216899,Belgian Lambert 72,Scheldt river basin;WEZELSE BEEK;BEVL_WLC_L111_676,Schilde,BE,4.58392,51.26179,WGS84,30
BEVL_VMM_715000:21089320,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1997-10-15,1997,10_15,10,15,,Grab or Core sampler,Bg:Large stream;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_715000,Europe,101335,175596,Belgian Lambert 72,Scheldt river basin;ZWALM;BEVL11_63,Zwalm,BE,3.67711,50.88868,WGS84,30
BEVL_VMM_163000:21089498,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1999-08-23,1999,08_23,8,23,,Grab or Core sampler,Mlz:Freshwater mesotidal lowland estuary;Sediment,"{""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened"",""Pool-riffle"":""absent"",""Sinuosity"":""weak""}",,BEVL_VMM_163000,Europe,138207,194064,Belgian Lambert 72,Scheldt river basin;ZEESCHELDE II;BEVL08_41,Sint-Amands,BE,4.20055,51.05661,WGS84,30
BEVL_VMM_157000:21089506,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1999-08-24,1999,08_24,8,24,,Grab or Core sampler,O1brak:Brackish macrotidal lowland estuary;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural"",""Sinuosity"":""weak""}",,BEVL_VMM_157000,Europe,144400,221001,Belgian Lambert 72,Scheldt river basin;ZEESCHELDE IV;BEVL17_43,Antwerpen,BE,4.28847,51.29883,WGS84,30
BEVL_VMM_439000:21089546,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1997-08-19,1997,08_19,8,19,,Grab or Core sampler,Bg:Large stream;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_439000,Europe,194470,168310,Belgian Lambert 72,Scheldt river basin;GROTE GETE + BORGGRACHT;BEVL11_107,Tienen,BE,4.99989,50.82352,WGS84,30
BEVL_VMM_427000:21089556,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1997-08-20,1997,08_20,8,20,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened"",""Pool-riffle"":""absent"",""Sinuosity"":""weak""}",,BEVL_VMM_427000,Europe,202820,182320,Belgian Lambert 72,Scheldt river basin;GETE II;BEVL05_106,Halen,BE,5.12041,50.94875,WGS84,30
BEVL_VMM_436500:21089558,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1998-03-16,1998,03_16,3,16,,Grab or Core sampler,Bk:Small stream;Sediment,"{""Substrate composition"":""Sand"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural"",""Pool-riffle"":""weak"",""Sinuosity"":""weak""}",,BEVL_VMM_436500,Europe,205540,170750,Belgian Lambert 72,Scheldt river basin;MOLENBEEK (SINT-TRUIDEN);BEVL_WLC_L111_1077,Sint-Truiden,BE,5.15736,50.8445,WGS84,30
BEVL_VMM_530000:21089654,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1997-05-14,1997,05_14,5,14,,Grab or Core sampler,Bg:Large stream;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_530000,Europe,120696,166477,Belgian Lambert 72,Scheldt river basin;MOLENBEEK - PACHTBOSBEEK;BEVL05_73,Geraardsbergen,BE,3.95299,50.80801,WGS84,30
BEVL_VMM_528200:21089688,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1997-10-14,1997,10_14,10,14,,Grab or Core sampler,Bk:Small stream;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_528200,Europe,127420,169174,Belgian Lambert 72,Scheldt river basin;PAPENMEERSBEEK;BEVL_WLC_L111_1033,Ninove,BE,4.04823,50.83255,WGS84,30
BEVL_VMM_516000:21089696,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1997-02-12,1997,02_12,2,12,,Grab or Core sampler,Bk:Small stream;Sediment,"{""Substrate composition"":""Gravel-boulders"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural"",""Pool-riffle"":""absent"",""Sinuosity"":""absent""}",,BEVL_VMM_516000,Europe,132457,188814,Belgian Lambert 72,Scheldt river basin;VONDELBEEK L1;BEVL_WLC_L107_299,Lebbeke,BE,4.11879,51.00927,WGS84,30
BEVL_VMM_91000:21089721,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1992-01-05,1992,01_05,1,5,,Grab or Core sampler,BgK:Large stream Kempen;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""dug"",""structureLeft"":""dug""}",,BEVL_VMM_91000,Europe,223950,218080,Belgian Lambert 72,Meuse river basin;DOMMEL;BEVL05_136,Neerpelt,BE,5.42833,51.26785,WGS84,30
BEVL_VMM_215000:21089829,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-01-18,2000,01_18,1,18,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Gravel-boulders"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened"",""Pool-riffle"":""high"",""Sinuosity"":""weak""}",,BEVL_VMM_215000,Europe,169290,186240,Belgian Lambert 72,Scheldt river basin;DIJLE V;BEVL05_81,Haacht,BE,4.64347,50.98608,WGS84,30
BEVL_VMM_790000:21089847,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1997-10-02,1997,10_02,10,2,,Grab or Core sampler,Bk:Small stream;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_790000,Europe,102711,206635,Belgian Lambert 72,Scheldt river basin;BURGGRAVENSTROOM;BEVL_WLC_L117_219,Evergem,BE,3.69266,51.16779,WGS84,30
BEVL_VMM_789000:21089851,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1997-01-20,1997,01_20,1,20,,Grab or Core sampler,RtNt:River;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_789000,Europe,102344,202670,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_152,Evergem,BE,3.68793,51.13213,WGS84,30
BEVL_VMM_883550:21089887,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1997-03-19,1997,03_19,3,19,,Grab or Core sampler,RtNt:River;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_883550,Europe,71565,206665,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_18,Oostkamp,BE,3.2474,51.16468,WGS84,30
BEVL_VMM_909000:21089905,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1998-10-02,1998,10_02,10,2,,Grab or Core sampler,RtNt:River;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_909000,Europe,68650,191400,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_20,Wingene,BE,3.20914,51.02708,WGS84,30
BEVL_VMM_52200:21089931,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1998-05-05,1998,05_05,5,5,,Grab or Core sampler,Rk:Small river;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_52200,Europe,118929,204683,Belgian Lambert 72,Scheldt river basin;ZUIDLEDE;BEVL05_182,Moerbeke,BE,3.92469,51.15135,WGS84,30
BEVL_VMM_49900:21089945,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1998-05-13,1998,05_13,5,13,,Grab or Core sampler,RtNt:River;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_49900,Europe,131500,207064,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_175,Sint-Niklaas,BE,4.10423,51.17329,WGS84,30
BEVL_VMM_40000:21089969,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1999-09-06,1999,09_06,9,6,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural"",""Pool-riffle"":""absent"",""Sinuosity"":""absent""}",,BEVL_VMM_40000,Europe,122700,207360,Belgian Lambert 72,Scheldt river basin;MOERVAART;BEVL05_175,Moerbeke,BE,3.97838,51.1756,WGS84,30
BEVL_VMM_41000:21089973,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1999-08-06,1999,08_06,8,6,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened"",""Pool-riffle"":""absent"",""Sinuosity"":""weak""}",,BEVL_VMM_41000,Europe,122600,202930,Belgian Lambert 72,Scheldt river basin;MOERVAART;BEVL05_175,Lokeren,BE,3.97729,51.13578,WGS84,30
BEVL_VMM_43000:21089977,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,1999-08-06,1999,08_06,8,6,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural"",""Pool-riffle"":""absent"",""Sinuosity"":""high""}",,BEVL_VMM_43000,Europe,124570,199070,Belgian Lambert 72,Scheldt river basin;MOERVAART;BEVL05_175,Lokeren,BE,4.0057,51.10117,WGS84,30
BEVL_VMM_768000:21089983,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2000-08-03,2000,08_03,8,3,,Grab or Core sampler,Rg:Large river;Sediment,"{""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened"",""Pool-riffle"":""absent"",""Sinuosity"":""weak""}",,BEVL_VMM_768000,Europe,93948,196249,Belgian Lambert 72,Scheldt river basin;AFLEIDINGSKANAAL van de LEIE/SCHIPDONKKANAAL I;BEVL05_150,Nevele,BE,3.56898,51.07366,WGS84,30
